SO56365,103,12107,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56365,159,12107,2013-04-17,2013-04-24,2013-04-29,24,1,24
SO56366,271,12108,2013-04-17,2013-04-24,2013-04-29,1701,1,1701
SO56366,168,12108,2013-04-17,2013-04-24,2013-04-29,9,1,9
SO56366,166,12108,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56367,295,17210,2013-04-17,2013-04-24,2013-04-29,540,1,540
SO56367,102,17210,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56368,263,18191,2013-04-17,2013-04-24,2013-04-29,2384,1,2384
SO56368,104,18191,2013-04-17,2013-04-24,2013-04-29,9,1,9
SO56368,177,18191,2013-04-17,2013-04-24,2013-04-29,54,1,54
SO56369,128,1357,2013-04-17,2013-04-24,2013-04-29,2320,1,2320
SO56369,174,1357,2013-04-17,2013-04-24,2013-04-29,22,1,22
SO56370,255,15487,2013-04-17,2013-04-24,2013-04-29,742,1,742
SO56370,168,15487,2013-04-17,2013-04-24,2013-04-29,9,1,9
SO56371,127,991,2013-04-17,2013-04-24,2013-04-29,2320,1,2320
SO56371,166,991,2013-04-17,2013-04-24,2013-04-29,5,1,5
SO56371,167,991,2013-04-17,2013-04-24,2013-04-29,10,1,10
SO56371,103,991,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56372,249,12284,2013-04-17,2013-04-24,2013-04-29,1215,1,1215
SO56372,103,12284,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56373,268,14381,2013-04-17,2013-04-24,2013-04-29,1215,1,1215
SO56373,103,14381,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56374,293,14657,2013-04-17,2013-04-24,2013-04-29,540,1,540
SO56375,294,14660,2013-04-17,2013-04-24,2013-04-29,540,1,540
SO56375,227,14660,2013-04-17,2013-04-24,2013-04-29,21,1,21
SO56375,218,14660,2013-04-17,2013-04-24,2013-04-29,4,1,4
SO56375,169,14660,2013-04-17,2013-04-24,2013-04-29,2,1,2
SO56376,263,1645,2013-04-17,2013-04-24,2013-04-29,2384,1,2384
SO56376,103,1645,2013-04-17,2013-04-24,2013-04-29,35,1,35
SO56377,130,1382,2013-04-18,2013-04-25,2013-04-30,2295,1,2295
SO56377,102,1382,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56377,104,1382,2013-04-18,2013-04-25,2013-04-30,9,1,9
SO56378,126,1287,2013-04-18,2013-04-25,2013-04-30,2320,1,2320
SO56378,174,1287,2013-04-18,2013-04-25,2013-04-30,22,1,22
SO56378,161,1287,2013-04-18,2013-04-25,2013-04-30,64,1,64
SO56379,173,17598,2013-04-18,2013-04-25,2013-04-30,8,1,8
SO56380,217,9251,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56380,225,9251,2013-04-18,2013-04-25,2013-04-30,30,1,30
SO56380,169,9251,2013-04-18,2013-04-25,2013-04-30,2,1,2
SO56381,225,5641,2013-04-18,2013-04-25,2013-04-30,30,1,30
SO56381,217,5641,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56381,101,5641,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56382,174,5920,2013-04-18,2013-04-25,2013-04-30,22,1,22
SO56382,101,5920,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56383,174,11950,2013-04-18,2013-04-25,2013-04-30,22,1,22
SO56383,106,11950,2013-04-18,2013-04-25,2013-04-30,50,1,50
SO56384,166,12425,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56384,158,12425,2013-04-18,2013-04-25,2013-04-30,24,1,24
SO56385,219,3861,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56385,101,3861,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56386,176,2618,2013-04-18,2013-04-25,2013-04-30,55,1,55
SO56386,173,2618,2013-04-18,2013-04-25,2013-04-30,8,1,8
SO56387,229,5636,2013-04-18,2013-04-25,2013-04-30,33,1,33
SO56387,218,5636,2013-04-18,2013-04-25,2013-04-30,4,1,4
SO56387,169,5636,2013-04-18,2013-04-25,2013-04-30,2,1,2
SO56388,276,2780,2013-04-18,2013-04-25,2013-04-30,769,1,769
SO56388,225,2780,2013-04-18,2013-04-25,2013-04-30,30,1,30
SO56388,217,2780,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56388,174,2780,2013-04-18,2013-04-25,2013-04-30,22,1,22
SO56388,176,2780,2013-04-18,2013-04-25,2013-04-30,55,1,55
SO56389,228,18207,2013-04-18,2013-04-25,2013-04-30,25,1,25
SO56389,218,18207,2013-04-18,2013-04-25,2013-04-30,4,1,4
SO56389,172,18207,2013-04-18,2013-04-25,2013-04-30,120,1,120
SO56390,219,520,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56390,169,520,2013-04-18,2013-04-25,2013-04-30,2,1,2
SO56391,224,14357,2013-04-18,2013-04-25,2013-04-30,25,1,25
SO56391,169,14357,2013-04-18,2013-04-25,2013-04-30,2,1,2
SO56392,219,501,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56393,218,14442,2013-04-18,2013-04-25,2013-04-30,4,1,4
SO56393,229,14442,2013-04-18,2013-04-25,2013-04-30,33,1,33
SO56393,103,14442,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56394,229,13399,2013-04-18,2013-04-25,2013-04-30,33,1,33
SO56394,169,13399,2013-04-18,2013-04-25,2013-04-30,2,1,2
SO56394,173,13399,2013-04-18,2013-04-25,2013-04-30,8,1,8
SO56395,225,1531,2013-04-18,2013-04-25,2013-04-30,30,1,30
SO56395,166,1531,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56395,102,1531,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56396,229,13436,2013-04-18,2013-04-25,2013-04-30,33,1,33
SO56396,218,13436,2013-04-18,2013-04-25,2013-04-30,4,1,4
SO56396,169,13436,2013-04-18,2013-04-25,2013-04-30,2,1,2
SO56396,173,13436,2013-04-18,2013-04-25,2013-04-30,8,1,8
SO56397,225,12301,2013-04-18,2013-04-25,2013-04-30,30,1,30
SO56397,217,12301,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56397,103,12301,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56397,160,12301,2013-04-18,2013-04-25,2013-04-30,64,1,64
SO56398,225,11109,2013-04-18,2013-04-25,2013-04-30,30,1,30
SO56398,166,11109,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56398,105,11109,2013-04-18,2013-04-25,2013-04-30,50,1,50
SO56399,165,3245,2013-04-18,2013-04-25,2013-04-30,70,1,70
SO56400,166,6606,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56400,103,6606,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56401,217,18177,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56401,169,18177,2013-04-18,2013-04-25,2013-04-30,2,1,2
SO56401,173,18177,2013-04-18,2013-04-25,2013-04-30,8,1,8
SO56402,217,4936,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56402,169,4936,2013-04-18,2013-04-25,2013-04-30,2,1,2
SO56403,217,10691,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56403,102,10691,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56403,178,10691,2013-04-18,2013-04-25,2013-04-30,54,1,54
SO56404,174,3136,2013-04-18,2013-04-25,2013-04-30,22,1,22
SO56404,167,3136,2013-04-18,2013-04-25,2013-04-30,10,1,10
SO56404,176,3136,2013-04-18,2013-04-25,2013-04-30,55,1,55
SO56405,174,5037,2013-04-18,2013-04-25,2013-04-30,22,1,22
SO56406,229,4093,2013-04-18,2013-04-25,2013-04-30,33,1,33
SO56406,218,4093,2013-04-18,2013-04-25,2013-04-30,4,1,4
SO56407,224,6937,2013-04-18,2013-04-25,2013-04-30,25,1,25
SO56407,217,6937,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56407,102,6937,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56408,225,6998,2013-04-18,2013-04-25,2013-04-30,30,1,30
SO56408,217,6998,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56408,101,6998,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56409,228,2810,2013-04-18,2013-04-25,2013-04-30,25,1,25
SO56409,218,2810,2013-04-18,2013-04-25,2013-04-30,4,1,4
SO56409,102,2810,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56409,105,2810,2013-04-18,2013-04-25,2013-04-30,50,1,50
SO56410,218,6821,2013-04-18,2013-04-25,2013-04-30,4,1,4
SO56411,218,11711,2013-04-18,2013-04-25,2013-04-30,4,1,4
SO56412,218,6822,2013-04-18,2013-04-25,2013-04-30,4,1,4
SO56412,169,6822,2013-04-18,2013-04-25,2013-04-30,2,1,2
SO56413,218,1490,2013-04-18,2013-04-25,2013-04-30,4,1,4
SO56413,102,1490,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56414,218,14769,2013-04-18,2013-04-25,2013-04-30,4,1,4
SO56414,227,14769,2013-04-18,2013-04-25,2013-04-30,21,1,21
SO56414,106,14769,2013-04-18,2013-04-25,2013-04-30,50,1,50
SO56415,226,312,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56415,217,312,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56415,103,312,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56416,226,1047,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56417,226,1195,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56417,217,1195,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56417,101,1195,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56418,226,2351,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56418,217,2351,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56419,174,1954,2013-04-18,2013-04-25,2013-04-30,22,1,22
SO56419,102,1954,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56419,159,1954,2013-04-18,2013-04-25,2013-04-30,24,1,24
SO56420,167,2496,2013-04-18,2013-04-25,2013-04-30,10,1,10
SO56420,166,2496,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56421,136,5363,2013-04-18,2013-04-25,2013-04-30,2443,1,2443
SO56421,229,5363,2013-04-18,2013-04-25,2013-04-30,33,1,33
SO56421,218,5363,2013-04-18,2013-04-25,2013-04-30,4,1,4
SO56421,169,5363,2013-04-18,2013-04-25,2013-04-30,2,1,2
SO56422,129,630,2013-04-18,2013-04-25,2013-04-30,2295,1,2295
SO56422,174,630,2013-04-18,2013-04-25,2013-04-30,22,1,22
SO56422,101,630,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56423,127,136,2013-04-18,2013-04-25,2013-04-30,2320,1,2320
SO56423,167,136,2013-04-18,2013-04-25,2013-04-30,10,1,10
SO56423,166,136,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56424,270,11967,2013-04-18,2013-04-25,2013-04-30,1701,1,1701
SO56424,103,11967,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56425,135,8100,2013-04-18,2013-04-25,2013-04-30,2443,1,2443
SO56425,104,8100,2013-04-18,2013-04-25,2013-04-30,9,1,9
SO56425,173,8100,2013-04-18,2013-04-25,2013-04-30,8,1,8
SO56426,293,11877,2013-04-18,2013-04-25,2013-04-30,540,1,540
SO56426,102,11877,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56427,139,12776,2013-04-18,2013-04-25,2013-04-30,1120,1,1120
SO56427,101,12776,2013-04-18,2013-04-25,2013-04-30,35,1,35
SO56428,273,16968,2013-04-18,2013-04-25,2013-04-30,540,1,540
SO56428,168,16968,2013-04-18,2013-04-25,2013-04-30,9,1,9
SO56428,166,16968,2013-04-18,2013-04-25,2013-04-30,5,1,5
SO56429,275,17114,2013-04-18,2013-04-25,2013-04-30,742,1,742
SO56429,175,17114,2013-04-18,2013-04-25,2013-04-30,159,1,159
SO56430,139,12541,2013-04-19,2013-04-26,2013-05-01,1120,1,1120
SO56430,177,12541,2013-04-19,2013-04-26,2013-05-01,54,1,54
SO56430,104,12541,2013-04-19,2013-04-26,2013-05-01,9,1,9
SO56431,228,3345,2013-04-19,2013-04-26,2013-05-01,25,1,25
SO56431,218,3345,2013-04-19,2013-04-26,2013-05-01,4,1,4
SO56431,103,3345,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56432,218,4148,2013-04-19,2013-04-26,2013-05-01,4,1,4
SO56432,170,4148,2013-04-19,2013-04-26,2013-05-01,9,1,9
SO56432,228,4148,2013-04-19,2013-04-26,2013-05-01,25,1,25
SO56433,228,4027,2013-04-19,2013-04-26,2013-05-01,25,1,25
SO56434,225,6292,2013-04-19,2013-04-26,2013-05-01,30,1,30
SO56434,169,6292,2013-04-19,2013-04-26,2013-05-01,2,1,2
SO56435,226,7897,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56435,217,7897,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56435,101,7897,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56436,217,1036,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56436,170,1036,2013-04-19,2013-04-26,2013-05-01,9,1,9
SO56437,166,8678,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56437,177,8678,2013-04-19,2013-04-26,2013-05-01,54,1,54
SO56438,167,4600,2013-04-19,2013-04-26,2013-05-01,10,1,10
SO56438,166,4600,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56438,102,4600,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56439,218,5179,2013-04-19,2013-04-26,2013-05-01,4,1,4
SO56439,229,5179,2013-04-19,2013-04-26,2013-05-01,33,1,33
SO56439,169,5179,2013-04-19,2013-04-26,2013-05-01,2,1,2
SO56440,173,754,2013-04-19,2013-04-26,2013-05-01,8,1,8
SO56441,269,12921,2013-04-19,2013-04-26,2013-05-01,1701,1,1701
SO56441,102,12921,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56442,282,6751,2013-04-19,2013-04-26,2013-05-01,565,1,565
SO56442,174,6751,2013-04-19,2013-04-26,2013-05-01,22,1,22
SO56442,172,6751,2013-04-19,2013-04-26,2013-05-01,120,1,120
SO56443,135,16944,2013-04-19,2013-04-26,2013-05-01,2443,1,2443
SO56444,132,5417,2013-04-19,2013-04-26,2013-05-01,2443,1,2443
SO56444,103,5417,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56444,107,5417,2013-04-19,2013-04-26,2013-05-01,50,1,50
SO56445,133,5413,2013-04-19,2013-04-26,2013-05-01,2443,1,2443
SO56445,229,5413,2013-04-19,2013-04-26,2013-05-01,33,1,33
SO56445,169,5413,2013-04-19,2013-04-26,2013-05-01,2,1,2
SO56446,279,4658,2013-04-19,2013-04-26,2013-05-01,769,1,769
SO56446,225,4658,2013-04-19,2013-04-26,2013-05-01,30,1,30
SO56446,217,4658,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56446,102,4658,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56447,218,18108,2013-04-19,2013-04-26,2013-05-01,4,1,4
SO56447,175,18108,2013-04-19,2013-04-26,2013-05-01,159,1,159
SO56448,219,92,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56448,102,92,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56449,219,79,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56449,230,79,2013-04-19,2013-04-26,2013-05-01,29,1,29
SO56449,102,79,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56450,224,508,2013-04-19,2013-04-26,2013-05-01,25,1,25
SO56450,217,508,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56450,101,508,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56450,157,508,2013-04-19,2013-04-26,2013-05-01,24,1,24
SO56451,225,11864,2013-04-19,2013-04-26,2013-05-01,30,1,30
SO56452,167,10262,2013-04-19,2013-04-26,2013-05-01,10,1,10
SO56452,166,10262,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56452,176,10262,2013-04-19,2013-04-26,2013-05-01,55,1,55
SO56453,164,9354,2013-04-19,2013-04-26,2013-05-01,70,1,70
SO56453,170,9354,2013-04-19,2013-04-26,2013-05-01,9,1,9
SO56454,163,9759,2013-04-19,2013-04-26,2013-05-01,70,1,70
SO56454,105,9759,2013-04-19,2013-04-26,2013-05-01,50,1,50
SO56454,104,9759,2013-04-19,2013-04-26,2013-05-01,9,1,9
SO56455,165,8020,2013-04-19,2013-04-26,2013-05-01,70,1,70
SO56455,171,8020,2013-04-19,2013-04-26,2013-05-01,9,1,9
SO56456,166,6695,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56457,166,1062,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56457,173,1062,2013-04-19,2013-04-26,2013-05-01,8,1,8
SO56458,217,3921,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56459,174,2901,2013-04-19,2013-04-26,2013-05-01,22,1,22
SO56460,225,6714,2013-04-19,2013-04-26,2013-05-01,30,1,30
SO56460,217,6714,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56460,101,6714,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56461,180,479,2013-04-19,2013-04-26,2013-05-01,54,1,54
SO56462,230,2504,2013-04-19,2013-04-26,2013-05-01,29,1,29
SO56462,219,2504,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56462,169,2504,2013-04-19,2013-04-26,2013-05-01,2,1,2
SO56463,219,18443,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56463,230,18443,2013-04-19,2013-04-26,2013-05-01,29,1,29
SO56464,230,2508,2013-04-19,2013-04-26,2013-05-01,29,1,29
SO56465,217,829,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56465,226,829,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56466,174,5847,2013-04-19,2013-04-26,2013-05-01,22,1,22
SO56466,102,5847,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56467,174,4816,2013-04-19,2013-04-26,2013-05-01,22,1,22
SO56467,102,4816,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56468,167,2545,2013-04-19,2013-04-26,2013-05-01,10,1,10
SO56468,166,2545,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56468,158,2545,2013-04-19,2013-04-26,2013-05-01,24,1,24
SO56469,174,2310,2013-04-19,2013-04-26,2013-05-01,22,1,22
SO56470,269,9672,2013-04-19,2013-04-26,2013-05-01,1701,1,1701
SO56470,103,9672,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56471,128,2174,2013-04-19,2013-04-26,2013-05-01,2320,1,2320
SO56471,174,2174,2013-04-19,2013-04-26,2013-05-01,22,1,22
SO56471,157,2174,2013-04-19,2013-04-26,2013-05-01,24,1,24
SO56471,107,2174,2013-04-19,2013-04-26,2013-05-01,50,1,50
SO56472,128,1918,2013-04-19,2013-04-26,2013-05-01,2320,1,2320
SO56473,293,17213,2013-04-19,2013-04-26,2013-05-01,540,1,540
SO56473,218,17213,2013-04-19,2013-04-26,2013-05-01,4,1,4
SO56473,227,17213,2013-04-19,2013-04-26,2013-05-01,21,1,21
SO56473,180,17213,2013-04-19,2013-04-26,2013-05-01,54,1,54
SO56474,104,17955,2013-04-19,2013-04-26,2013-05-01,9,1,9
SO56474,252,17955,2013-04-19,2013-04-26,2013-05-01,2384,1,2384
SO56475,135,8559,2013-04-19,2013-04-26,2013-05-01,2443,1,2443
SO56475,173,8559,2013-04-19,2013-04-26,2013-05-01,8,1,8
SO56476,129,1359,2013-04-19,2013-04-26,2013-05-01,2295,1,2295
SO56476,169,1359,2013-04-19,2013-04-26,2013-05-01,2,1,2
SO56477,295,11769,2013-04-19,2013-04-26,2013-05-01,540,1,540
SO56477,218,11769,2013-04-19,2013-04-26,2013-05-01,4,1,4
SO56477,227,11769,2013-04-19,2013-04-26,2013-05-01,21,1,21
SO56477,102,11769,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56478,141,8821,2013-04-19,2013-04-26,2013-05-01,1120,1,1120
SO56478,102,8821,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56479,141,12905,2013-04-19,2013-04-26,2013-05-01,1120,1,1120
SO56479,180,12905,2013-04-19,2013-04-26,2013-05-01,54,1,54
SO56479,157,12905,2013-04-19,2013-04-26,2013-05-01,24,1,24
SO56480,293,11518,2013-04-19,2013-04-26,2013-05-01,540,1,540
SO56480,166,11518,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56480,168,11518,2013-04-19,2013-04-26,2013-05-01,9,1,9
SO56480,104,11518,2013-04-19,2013-04-26,2013-05-01,9,1,9
SO56481,293,11526,2013-04-19,2013-04-26,2013-05-01,540,1,540
SO56481,101,11526,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56482,264,16902,2013-04-19,2013-04-26,2013-05-01,2384,1,2384
SO56482,168,16902,2013-04-19,2013-04-26,2013-05-01,9,1,9
SO56482,166,16902,2013-04-19,2013-04-26,2013-05-01,5,1,5
SO56482,101,16902,2013-04-19,2013-04-26,2013-05-01,35,1,35
SO56483,126,1645,2013-04-20,2013-04-27,2013-05-02,2320,1,2320
SO56483,167,1645,2013-04-20,2013-04-27,2013-05-02,10,1,10
SO56483,166,1645,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56483,102,1645,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56484,126,1648,2013-04-20,2013-04-27,2013-05-02,2320,1,2320
SO56484,167,1648,2013-04-20,2013-04-27,2013-05-02,10,1,10
SO56484,166,1648,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56484,158,1648,2013-04-20,2013-04-27,2013-05-02,24,1,24
SO56485,131,2686,2013-04-20,2013-04-27,2013-05-02,2295,1,2295
SO56485,226,2686,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56485,217,2686,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56485,174,2686,2013-04-20,2013-04-27,2013-05-02,22,1,22
SO56485,170,2686,2013-04-20,2013-04-27,2013-05-02,9,1,9
SO56486,128,2698,2013-04-20,2013-04-27,2013-05-02,2320,1,2320
SO56486,167,2698,2013-04-20,2013-04-27,2013-05-02,10,1,10
SO56486,166,2698,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56486,173,2698,2013-04-20,2013-04-27,2013-05-02,8,1,8
SO56487,103,301,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56488,102,143,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56488,158,143,2013-04-20,2013-04-27,2013-05-02,24,1,24
SO56489,217,6053,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56489,225,6053,2013-04-20,2013-04-27,2013-05-02,30,1,30
SO56489,173,6053,2013-04-20,2013-04-27,2013-05-02,8,1,8
SO56490,217,8601,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56490,225,8601,2013-04-20,2013-04-27,2013-05-02,30,1,30
SO56490,103,8601,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56490,158,8601,2013-04-20,2013-04-27,2013-05-02,24,1,24
SO56491,218,8575,2013-04-20,2013-04-27,2013-05-02,4,1,4
SO56491,227,8575,2013-04-20,2013-04-27,2013-05-02,21,1,21
SO56491,101,8575,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56492,218,9267,2013-04-20,2013-04-27,2013-05-02,4,1,4
SO56492,227,9267,2013-04-20,2013-04-27,2013-05-02,21,1,21
SO56492,101,9267,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56493,166,12347,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56494,219,16597,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56494,103,16597,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56494,158,16597,2013-04-20,2013-04-27,2013-05-02,24,1,24
SO56495,165,2670,2013-04-20,2013-04-27,2013-05-02,70,1,70
SO56495,157,2670,2013-04-20,2013-04-27,2013-05-02,24,1,24
SO56496,166,17946,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56496,167,17946,2013-04-20,2013-04-27,2013-05-02,10,1,10
SO56496,180,17946,2013-04-20,2013-04-27,2013-05-02,54,1,54
SO56497,228,18218,2013-04-20,2013-04-27,2013-05-02,25,1,25
SO56497,218,18218,2013-04-20,2013-04-27,2013-05-02,4,1,4
SO56497,103,18218,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56498,227,876,2013-04-20,2013-04-27,2013-05-02,21,1,21
SO56499,230,15262,2013-04-20,2013-04-27,2013-05-02,29,1,29
SO56499,219,15262,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56499,169,15262,2013-04-20,2013-04-27,2013-05-02,2,1,2
SO56499,175,15262,2013-04-20,2013-04-27,2013-05-02,159,1,159
SO56500,230,2145,2013-04-20,2013-04-27,2013-05-02,29,1,29
SO56500,219,2145,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56500,103,2145,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56501,224,15045,2013-04-20,2013-04-27,2013-05-02,25,1,25
SO56501,217,15045,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56501,174,15045,2013-04-20,2013-04-27,2013-05-02,22,1,22
SO56501,103,15045,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56502,218,3583,2013-04-20,2013-04-27,2013-05-02,4,1,4
SO56502,229,3583,2013-04-20,2013-04-27,2013-05-02,33,1,33
SO56502,169,3583,2013-04-20,2013-04-27,2013-05-02,2,1,2
SO56502,173,3583,2013-04-20,2013-04-27,2013-05-02,8,1,8
SO56503,166,10325,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56503,167,10325,2013-04-20,2013-04-27,2013-05-02,10,1,10
SO56503,177,10325,2013-04-20,2013-04-27,2013-05-02,54,1,54
SO56504,225,12006,2013-04-20,2013-04-27,2013-05-02,30,1,30
SO56504,169,12006,2013-04-20,2013-04-27,2013-05-02,2,1,2
SO56505,167,9503,2013-04-20,2013-04-27,2013-05-02,10,1,10
SO56505,176,9503,2013-04-20,2013-04-27,2013-05-02,55,1,55
SO56506,164,7965,2013-04-20,2013-04-27,2013-05-02,70,1,70
SO56507,164,1431,2013-04-20,2013-04-27,2013-05-02,70,1,70
SO56507,104,1431,2013-04-20,2013-04-27,2013-05-02,9,1,9
SO56508,166,16029,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56508,176,16029,2013-04-20,2013-04-27,2013-05-02,55,1,55
SO56509,217,4778,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56509,103,4778,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56510,174,3281,2013-04-20,2013-04-27,2013-05-02,22,1,22
SO56510,102,3281,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56511,174,2749,2013-04-20,2013-04-27,2013-05-02,22,1,22
SO56511,108,2749,2013-04-20,2013-04-27,2013-05-02,50,1,50
SO56512,217,3493,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56512,169,3493,2013-04-20,2013-04-27,2013-05-02,2,1,2
SO56513,226,6227,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56513,103,6227,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56514,166,10915,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56514,101,10915,2013-04-20,2013-04-27,2013-05-02,35,1,35
SO56515,228,8179,2013-04-20,2013-04-27,2013-05-02,25,1,25
SO56516,217,10136,2013-04-20,2013-04-27,2013-05-02,5,1,5
SO56516,225,10136,2013-04-20,2013-04-27,2013-05-02,30,1,30
SO56516,167,10136,2013-04-20,2013-04-27,2013-05-02,10,1,10
SO56516,166,10136,2013-04-20,2013-04-27,2013-05-02,5,1,5
